job_id,company_name,title,description,location,company_id,views,skills_desc,work_type,zip_code,fips,city,state
6723948271,innovative tech solutions,senior salesforce architect,"position: senior salesforce architectlocation: scottsdale, azjob summary:we are seeking a seasoned salesforce architect to lead our development team. the ideal candidate will have extensive experience in designing and implementing salesforce solutions, particularly in fintech and compliance environments.key responsibilitiesinclude leading the architecture and design of salesforce solutions, mentoring junior developers, and ensuring adherence to best practices.essential qualificationsat least 7 years of experience in salesforce development, with a minimum of 3 years in an architectural role.proficient in apex, visualforce, lightning components, and integration techniques.strong familiarity with salesforce data models, security protocols, and compliance standards.experience with agile practices and project management tools.please send your resume to careers@innovativetech.com.","scottsdale, az",89234.0,34.0,"salesforce, architecture, fintech, compliance",full_time,85251,04013,Scottsdale,AZ
3901396290,stellar dynamics,senior packaging engineer,"at stellar dynamics, we are committed to revolutionizing space travel for future generations. our mission involves creating innovative, reusable space vehicles and systems designed with safety and efficiency in mind. join our talented team of engineers and visionaries as we pave the way for sustainable exploration beyond our planet.

this role will be instrumental in shaping the future of packaging solutions for aerospace components. you will develop and implement packaging standards that ensure the safe transport of parts from manufacturing to launch sites, optimizing for both performance and cost efficiency. you will collaborate closely with internal teams and external partners to facilitate timely delivery and enhance our operational capabilities.

responsibilities include managing the end-to-end packaging process, interpreting industry standards for design, and ensuring compliance with safety and environmental regulations. you will analyze product specifications to design effective packaging while providing innovative solutions to existing challenges. Frequent collaboration with engineering, logistics, and supplier management will be key to your success in this role.

qualifications include a bachelor’s degree in packaging, mechanical engineering, or a related field with a minimum of 5 years of experience in packaging engineering. familiarity with design validation standards and experience using 3D CAD software are essential. knowledge of logistics and shipping processes within the aerospace sector is highly desirable. candidates must be U.S. citizens or permanent residents.

desired skills include experience in high-tech manufacturing environments, knowledge of hazardous materials handling, and familiarity with international shipping regulations. we value diversity and encourage applicants from all backgrounds to apply.

benefits include comprehensive health coverage, retirement plans with company matching, generous paid time off, and opportunities for professional development. at stellar dynamics, we believe in fostering an inclusive workplace where every team member is valued and empowered.","merritt island, fl",50023.0,10.0,"packaging design, logistics, CAD software",full_time,32952,12009,Merritt Island,FL
7845632198,"advanced automotive solutions, inc.",business development executive,"we are seeking a dynamic business development executive for a leading automotive parts manufacturer based in tennessee. this role involves driving new sales initiatives and managing key client relationships. the company specializes in high-tech components for vehicle manufacturers and is known for its innovation and quality. while the position is primarily remote, occasional travel to the headquarters in nashville will be required for strategy meetings. the ideal candidate will possess strong interpersonal skills and a proven track record in sales within the automotive sector. the compensation package offers a competitive base salary of up to $120k plus performance bonuses.","nashville, tn",9876543.0,10.0,"sales, negotiation, relationship management",full_time,37203,47037,Nashville,TN
4738291020,youth support services organization (yss),multilingual case manager - refugee support,"job details

job location

fort lauderdale, fl

education level

graduate degree

job category

nonprofit - community services

description

we provide a competitive salary, an extensive benefits package, and opportunities for professional growth! if you have a passion for supporting families and experience working with refugees and immigrants, we invite you to apply for this role!

who we are

yss has been dedicated to enhancing the lives of families and individuals since 1985. our commitment to innovation allows us to adapt our services to the evolving needs of our community. we focus on providing tailored services in areas such as advocacy, education, and family reunification.

we seek compassionate individuals eager to make a tangible difference in the lives of those we serve. at yss, we value dedication and commitment to the communities we support.

working at yss

 our core value is to prioritize the well-being of families and children. enjoy 25 days of paid time off annually, plus 12 paid holidays! we offer comprehensive healthcare coverage for you and your family, competitive salaries, a 401(k) plan, and additional perks like mileage reimbursement and educational assistance.

position summary

the selected candidate will be responsible for case management services for refugee families, ensuring their needs are met and facilitating their integration into the community.

core responsibilities

 actively promote and embody the mission and values of the organization. complete all mandatory training promptly. assist families in understanding the resources available to them as they navigate their new environment. ensure compliance with all relevant regulations and policies. conduct face-to-face meetings with families to assess their needs and provide support. maintain accurate and up-to-date records in our systems. offer continuous education and resources to families as needed. engage in monthly quality improvement initiatives. participate in regular supervision meetings. demonstrate professionalism and respect for diverse perspectives. report any incidents to appropriate authorities when necessary.

minimum qualifications

 master’s degree in social work or a related field from an accredited institution. at least 2 years of experience in direct service with immigrant or refugee populations preferred. valid professional certification as per state requirements. bilingual in English and another language required. valid driver’s license and reliable transportation. strong computer skills including proficiency in word processing and database management.

additional skills

 flexibility to work non-traditional hours to accommodate families' needs. capacity to adapt to the diverse backgrounds of the families served. ability to maintain professionalism in all job functions. comfort in public speaking and facilitating group discussions.

qualifications

the ideal candidate will embrace teamwork and collaborate effectively with colleagues. candidates must demonstrate sensitivity and respect for individuals from various cultural and socioeconomic backgrounds.","fort lauderdale, fl",874512.0,8.0,,full_time,33308,,Fort Lauderdale,FL
3905285790,the us cancer care network,senior patient coordinator,"overview

 the us cancer care network is seeking a senior patient coordinator to enhance our medical oncology team. this role will be based at our facility located at 4202 south congress avenue in austin, texas, with occasional travel to our clinics in round rock and cedar park. the typical work schedule is monday to friday from 9:00 a.m. to 5:30 p.m.

note from hiring manager: join our dedicated team that plays a crucial role in leading the way in cancer treatment in texas. we pride ourselves on a supportive and diverse workplace, career advancement opportunities, comprehensive benefits, and a meaningful impact on our community. you will collaborate with a talented group of professionals committed to improving the lives of our patients. we offer a competitive benefits package, including health, dental, vision, life insurance, short- and long-term disability, generous paid time off, a 401k plan with employer matching, wellness initiatives, tuition assistance, and discounts at various retailers.

this position will be filled at the level 1, 2, or senior based on relevant experience.

 the us cancer care network is one of the largest community cancer care providers in the nation, employing around 700 healthcare professionals across 250+ locations in texas and oklahoma. our founders established community-based cancer care to ensure that patients receive top-quality care while being surrounded by their loved ones. our mission remains to deliver high-quality, evidence-based cancer care, helping patients achieve more victories in their fight against cancer. we are proud to treat a significant percentage of the population diagnosed with cancer in texas each year.

 why work for us? 

 join our mission to provide exceptional cancer care in texas. we offer a robust benefits package, including health, dental, vision, life insurance, disability coverage, a generous paid time off program, a matching 401k plan, wellness rewards, tuition reimbursement, and employee discounts.

 what does the senior patient coordinator do? (including but not limited to) 

 under direct supervision, performs various administrative functions, including maintaining an organized lobby area, ensuring adequate supplies for daily operations, scheduling patient appointments and necessary tests, following up on test results, assisting with physician correspondence, and adhering to privacy regulations regarding patient records.

responsibilities

 essential duties include: 

 managing patient check-outs, communicating appointment details, recording cancellations, providing administrative support, maintaining supply inventories, scheduling appointments, and ensuring compliance with confidentiality laws.

qualifications

 the ideal candidate for the senior patient coordinator role will possess the following qualifications: 

 level 1 

 high school diploma or equivalent required, with 0-3 years of experience in a medical office setting. 

requirements

 level 2 (in addition to level 1 requirements) 

 minimum of 3 to 5 years of experience in a medical business office. 

 level sr (in addition to level 1 and 2 requirements) 

 a minimum of 5 years of experience in a medical business office. 

 physical demands 

the physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. while performing the duties of this job, the employee is regularly required to sit, use hands, and may occasionally stand or walk. the employee must be able to lift and/or move up to 30 pounds occasionally. requires vision and hearing corrected to normal ranges.

 work environment 

the work environment characteristics described here are representative of those encountered while performing the essential functions of this job. reasonable accommodations may be made to enable individuals with disabilities to perform essential functions. this role involves frequent interaction with patients and staff.","austin, tx",166717.0,5.0,,full_time,78704,48453,Austin,TX
4827301964,"greenfield health services, llc",manager of mental health services,"the manager of mental health services is tasked with overseeing the provision of comprehensive mental health care, ensuring that patients receive exemplary service in line with the organization's mission. responsibilities include coordinating staff training, enhancing patient care protocols, and engaging with multidisciplinary teams to improve service delivery. this role is pivotal in developing strategies to address community mental health needs.
positioned in dayton, ohio, candidates must have a master’s degree in social work, psychology, or a related field, along with prior managerial experience in a mental health setting. a current licensure in their respective field is required. familiarity with evidence-based practices and strong communication skills are essential. the salary for this position ranges from $100,000 to $115,000.","dayton, ohio metropolitan area",4829173.0,45.0,"mental health management, team leadership, patient care protocols",full_time,45402,39057,dayton,OH
3902742201,focal events,event logistics coordinator,"focal events is seeking a dedicated event logistics coordinator to enhance our team!

 event logistics coordinator

 who we are:

focal events specializes in planning and executing high-profile events for various cultural institutions and corporations across the nation. with over 30 years in the industry, we aim to create unforgettable experiences by focusing on innovation, sustainability, and exceptional service. our mission is to ensure that every event not only meets but exceeds our clients' expectations.

position title: event logistics coordinator

reports to: senior event manager

responsibilities:

 coordinate logistics for events, including venue selection, catering, and vendor management.  ensure all event details are executed smoothly and efficiently.  collaborate with the event team to develop event timelines and checklists.  maintain clear communication with clients and vendors to ensure all needs are met.  monitor event budgets and assist in financial reporting.  uphold and enforce safety and compliance standards at all events.  assist in the training and orientation of staff.  support the setup and breakdown of events, ensuring all equipment and materials are accounted for.  perform other administrative tasks as needed to support the event planning process.

job requirements:

 excellent communication and interpersonal skills, with a focus on client relations.  proven ability to manage multiple projects simultaneously under tight deadlines.  strong organizational skills and attention to detail.  proficiency in Microsoft Office Suite and event management software.  ability to lift and move equipment up to 50 lbs as needed.  willingness to work flexible hours, including evenings and weekends.

previous experience:

 at least two years of experience in event planning or logistics coordination.  experience in nonprofit or cultural event planning is preferred.  a degree in hospitality, event management, or related field is a plus.

this job description is a general outline of responsibilities and is not exhaustive. focal events reserves the right to modify job duties as necessary.

focal events is an equal opportunity employer. we value diversity and strive to create an inclusive environment for all employees.

compensation and benefits:

 hourly, non-exempt. compensation is based on experience.  paid time off  medical, dental, vision  retirement plan with company match  professional development opportunities  employee discounts and perks.

apply today!","baltimore, md",75511420.0,10.0,"event planning, vendor management, communication",full_time,21202,24510,Baltimore,MD
4728391564,craft solutions inc.,account manager - specialty crafts division,"we are seeking a motivated account manager to join our specialty crafts division. at craft solutions inc., a leader in the crafting industry, you will be part of a dynamic team dedicated to enhancing customer experiences and driving sales growth. the account manager will oversee client accounts, ensuring satisfaction through effective communication and support. key responsibilities include building strong relationships with clients, preparing sales forecasts, and coordinating with internal teams to meet customer needs. candidates should be adept at analyzing sales performance and identifying opportunities for growth. proficiency in managing multiple accounts and projects is essential.
required skills include advanced knowledge of microsoft office, particularly excel, strong analytical skills, and excellent verbal and written communication abilities. the ideal candidate will have a background in sales and customer service, with a proactive approach to problem-solving and a keen attention to detail.

educational background should include a bachelor's degree in business or related field, or equivalent experience in sales management. candidates with a strong understanding of customer relationship management tools and data analysis software are preferred. this position offers a collaborative work environment and opportunities for professional development.

working conditions are typical of an office setting and involve regular interaction with clients and team members. craft solutions inc. offers a competitive salary, comprehensive benefits, and a supportive culture.","ludington, mi",203587429.0,5.0,"sales, customer service, account management",full_time,49431,26105,Ludington,MI
5289467320,north star financial,administrative coordinator,"overview

responsible for delivering comprehensive administrative support to the executive team in a dynamic financial services setting. the ideal candidate will possess a strong background in office management and demonstrate the ability to juggle multiple priorities while maintaining a high degree of professionalism. this role requires an individual who is detail-oriented, adaptable, and able to thrive in a fast-paced environment, ensuring smooth operational processes.

responsibilities

 proactively manage the executive's calendar and schedule, including meetings and travel arrangements. coordinate logistics for internal and external events, ensuring all aspects are executed flawlessly. prepare and edit documents, reports, and presentations, ensuring accuracy and professionalism. maintain confidential files and correspondence, handling sensitive information with discretion. facilitate communication across departments and assist in special projects as required.

competencies

strong organizational skills, effective communication, adaptability, problem-solving, and high attention to detail.

qualifications

5+ years of experience in administrative roles, preferably in a corporate environment. proficiency in microsoft office suite, particularly excel and powerpoint.

compensation

the salary range for this role is usd $75,000.00/yr. - usd $90,000.00/yr. final offers will be based on individual qualifications, skills, and experience.","glendale, ca",26734.0,12.0,"Microsoft Office, organization, communication",full_time,91201,06037,Glendale,CA
4829301847,,talent acquisition specialist,"eagle tech solutions, inc. is seeking a dedicated talent acquisition specialist to join our dynamic team in fairfax, virginia. this full-time role will focus on supporting various government contracts and enhancing our recruitment strategies.
key responsibilities include: leveraging strong interpersonal skills to meet hiring targets and improve candidate quality, managing job requisitions in a fast-paced environment, and utilizing multiple sourcing channels to attract diverse talent across technical fields such as cybersecurity, data analysis, and project management. the specialist will also analyze recruitment metrics to refine strategies and maintain a robust talent pipeline for immediate and future needs. a positive and proactive attitude is essential, along with the ability to collaborate with both team members and senior leadership.
requirements: bachelor’s degree in human resources, business administration, or a related discipline. 3-5 years of experience in recruitment or human resources, preferably in a corporate or government contracting setting. proven track record in full lifecycle recruiting for both technical and non-technical roles. familiarity with federal hiring processes, including security clearance protocols. proficiency in microsoft office tools (word, excel, powerpoint, outlook). excellent communication skills, both written and verbal, with the capacity to manage multiple priorities effectively in a fast-paced environment.","fairfax, va",,0.0,"recruitment, sourcing, communication, federal hiring",full_time,22030,,Fairfax,VA
3905372795,"home depot, inc.",warehouse part time evenings,"join us in redefining home improvement.

at home depot, we believe in creating opportunities that empower our associates and transform the lives of our customers. from entry-level positions to seasoned professionals, we offer roles that align with your career aspirations. whether you’re seeking part-time flexibility or a pathway to a fulfilling career, our supportive team is here to help you thrive. we are committed to community involvement, investing in local initiatives, and providing resources to those in need. we view your career journey as just as important as your personal life.

as a warehouse part-time evenings associate, you will be integral in ensuring that our customers have access to the products they need. your responsibilities will include:

loading and unloading products, organizing inventory, and maintaining a clean and safe workspace. you will also assist in the smooth operation of the store by ensuring that stock levels are maintained.

we are actively hiring for warehouse part-time evenings associates, and we encourage bilingual candidates to apply.

what’s in it for you?

benefits

this warehouse part-time evenings associate position offers an engaging and dynamic work environment. as a warehouse associate, you will enjoy:

a 10% discount on all home depot products, opportunities for career advancement, and the chance to enhance your knowledge of home improvement items while developing customer service skills. eligibility for performance-based bonuses and access to comprehensive health and wellness benefits.* 

your day at home depot

responsibilities

unloading delivery trucks. organizing and stocking merchandise. ensuring safety protocols are followed in the workspace. interacting with customers and vendors positively and professionally.

who we’re looking for:

minimum qualifications:

you can read and write in English, as well as perform basic math operations.

preferred qualifications:

you have experience in retail, hospitality, or warehouse settings and are eager to transition into a new role. experience operating forklifts or similar machinery is a plus. familiarity with inventory management and stocking processes is beneficial.

if you join the home depot family, we’ll provide you with training to excel in your position. all you need is a positive attitude and a willingness to learn.

bilingual, military, and veteran applicants are highly encouraged to apply.

benefits offerings change annually, and eligibility may vary. for the latest details on what’s available to you, visit homedepotbenefits.com.

home depot is an equal opportunity employer and adheres to all applicable employment laws.","salina, ks",5129.0,10.0,,part_time,67401,20169,Salina,KS
3906256180,the church of jesus christ of latter-day saints,on-call sacred documents review coordinator,"job description

as an on-call sacred documents review coordinator, you will oversee the assessment of translated sacred texts and materials, ensuring adherence to established church standards. your role involves collaborating with translation teams to enhance the quality and accuracy of translations, particularly in regions where the church is expanding. you will be responsible for providing constructive feedback and fostering a supportive environment for translators, while also helping to cultivate their skills and expertise.

responsibilities include conducting thorough reviews of translated documents, establishing best practices for translation assessments, and facilitating training sessions for translation teams. you will also work closely with local leaders to gather insights on cultural nuances and language preferences, ensuring that all translations resonate with the intended audience. a focus on continuous improvement and quality assurance will be key components of this role.

qualifications

 bachelor’s degree in linguistics, translation studies, or a related field. a minimum of 3 years of experience in document review, translation, or a similar role, with supervisory experience preferred. fluency in English and proficiency in at least two additional languages. strong analytical skills with a keen eye for detail. excellent communication skills and the ability to work collaboratively with diverse teams. familiarity with translation software and tools is a plus. a commitment to the church’s mission and values is essential.

about us

church employees find fulfillment in serving a greater purpose, utilizing their skills to support the church’s mission. from those who manage resources to enhance community engagement, to those who ensure the integrity of sacred texts, our team is dedicated to sharing the gospel with the world. 

only members of the church who are worthy of a temple recommend qualify for employment. the church is an equal opportunity employer and does not discriminate in its employment decisions based on any protected status in accordance with local laws.","salt lake city, ut",4711.0,5.0,,part_time,84101,49035,Salt Lake City,UT
3884920090,southside medical center,nurse manager - surgical services - day shift,"2024-62337

southside medical center is a leading healthcare provider, dedicated to offering exceptional services and support to our community. our commitment to patient care drives us to seek talented professionals to join our expanding team.

the nurse manager will oversee the surgical services department, ensuring high standards of patient care and operational efficiency. responsible for staff supervision, budgeting, and compliance with health care regulations. will mentor nursing staff and foster a collaborative environment.

required

 graduate from an accredited nursing program. minimum of five (5) years of nursing experience, including at least two (2) years in a supervisory role. strong leadership and communication skills are essential. must be CPR certified and have completed relevant management training within the first year of employment.

preferred

 master's degree in nursing or healthcare administration. experience in surgical nursing and knowledge of regulatory standards.","lawrenceville, ga",16183.0,12.0,"Leadership, Nursing, Surgical Care",full_time,30043,,Lawrenceville,GA
3904065676,st. louis medical center,inventory management associate,"the st. louis medical center is looking for an inventory management associate to join our supply chain team!

hours: 7am to 3:30pm mon-fri

overview

as a prominent healthcare provider in the region, st. louis medical center is dedicated to delivering high-quality care through our advanced facilities and a team of over 25,000 professionals. we serve a diverse patient population through our multiple hospitals and specialized care units. our commitment to community service includes providing significant charity care and health education programs.

this role is crucial in supporting our mission by ensuring that all medical supplies are accurately tracked, organized, and distributed efficiently across various departments. you will play a key role in minimizing waste and optimizing supply usage to maintain our standards of care.

responsibilities include overseeing inventory levels, managing the distribution of supplies, and collaborating with department leaders to streamline operations. you will also assist with training new staff and ensuring compliance with all safety regulations.

preferred qualifications

role purpose

you will manage daily inventory tasks including receiving, stocking, and maintaining supply integrity throughout the facility. this position requires attention to detail and strong organizational skills to ensure that all departments receive the necessary supplies in a timely manner.

minimum requirements

education

high school diploma or equivalent

experience

previous experience in inventory management preferred

supervisor experience

not required

preferred requirements

education

associate's degree in logistics or a related field

experience

prior supervisory experience in a healthcare setting preferred

benefits and legal statement

we offer a comprehensive benefits package to support your health and wellness, including medical, dental, vision, and life insurance. additional benefits include a retirement plan with employer matching, tuition reimbursement, and generous paid time off policies.

for more details, visit www.stlmedicalbenefits.com.

st. louis medical center is an equal opportunity employer.","lake saint louis, mo",6906.0,10.0,"inventory management, organizational skills, teamwork",full_time,63367,29183,Lake Saint Louis,MO
3905344934,mindfulcare,telehealth psychiatric nurse practitioner,"mindfulcare is actively looking for licensed psychiatric mental health nurse practitioners based in pennsylvania.

as a clinician-founded organization, our goal is to provide accessible mental health care across the country. we prioritize our clients' well-being and the quality of care delivered by our team. we believe in empowering our clinicians to excel in their roles and focus on delivering effective treatment.

to ensure the safety and efficacy of our telemedicine practice, we do not prescribe certain controlled substances and refer patients requiring intensive treatment to in-person providers.

qualifications

licensed psychiatric mental health nurse practitioner - certification is essentialmaster's degree in nursing with active prescriptive authorityexperience with telehealth platforms is a plusminimum of three years in mental health practice requiredmust reside and hold a valid license in the state of practice.

compensation

up to $180,000 annually based on patient volume.

job requirements

conduct psychiatric evaluations and ongoing assessments via telehealthprescribe medications to mitigate mental health symptomsreview treatment plans and collaborate with clinical teamsconsult with regional directors and staff regarding patient care and programs.

benefits

fully remote rolecompetitive salarypaid training and orientationgenerous paid time offannual salary increasesadditional incentive opportunitiesflexible working hours - available 7am-9pm (daily)protection from no-show appointmentsfull patient load typically established within the first three months (post-credentialing)w2 employment with comprehensive benefits including health, dental, and retirement plansmalpractice insurance401k with employer contributionscontinuing education reimbursement monthly in-house training sessionsno required on-call dutiesfull credentialing supportteam available for scheduling and patient services with extended hourscustomized marketing supportindependence with access to peer support groupspositive team environment and clinical mentorship.

why mindfulcare?

clinician-owned structurecomprehensive credentialing and supportprofessional development opportunitiesdedicated scheduling teamsmarketing expenses coveredpatient-centered approachmanaged like a private practice with flexible schedulespositive team culture and clinical supportlegal assistance career growth opportunitiespride in our brand

a career at mindfulcare is more than a job; it’s about making a difference, being part of a community, and thriving both personally and professionally. we believe our employees' success is integral to our organization’s success.

if you are interested in joining our dedicated team, please apply today.

to avoid scams, be aware that our communication will only come from mindfulcare@myworkday.com or an @mindfulcare.com email address. interviews are conducted via google meet (not other platforms), and we will never request equipment purchases.

report any suspicious activity to our security team at infosec@mindfulcare.com. for inquiries, reach out to employment@mindfulcare.com.

mindfulcare is an equal opportunity employer. we value diversity and encourage applicants from all backgrounds to apply, as unique perspectives strengthen our team.

by applying, you consent to mindfulcare contacting you regarding your application.","pennsylvania, united states",2158709.0,10.0,,part_time,,,,PA
3903461962,honda logistics solutions,digital marketing strategist,"job title: digital marketing strategist
job type: full time in-office work hours monday - friday 9:00 am to 6:00 pm
supervisor: director of marketing

duties and responsibilities:· collaborate with cross-functional teams to create effective digital marketing campaigns across various channels including social media, email, and websites.· analyze marketing data and metrics to improve future campaigns and enhance overall performance.· manage the development of digital content, ensuring alignment with brand guidelines and marketing goals.· lead market research initiatives to identify new opportunities and trends.· develop and maintain long-term relationships with digital partners and vendors.· assist in the planning and execution of online events and promotions.· provide insights and recommendations for optimizing the company’s online presence.· ensure all digital marketing efforts are measurable and report on their effectiveness.· perform other related duties as assigned by management.
qualifications:· bachelor’s degree in marketing or related field required, master’s degree preferred.· three to five years of experience in digital marketing.· strong understanding of SEO, PPC, and social media marketing.· exceptional analytical and problem-solving skills.· excellent written and verbal communication abilities.· ability to manage multiple projects and meet tight deadlines.· proactive, innovative, and collaborative team player.· strong proficiency in digital marketing tools and software, including Google Analytics and social media platforms.","santa fe springs, ca",660104.0,38.0,"SEO, PPC, social media marketing",full_time,90670,06037,Santa Fe Springs,CA
3905284712,biogen,quality assurance manager,"are you passionate about ensuring the highest quality in healthcare products? biogen is a leading biotechnology company committed to improving patient outcomes through innovative therapies. since our inception, we have been at the forefront of scientific innovation, dedicated to developing solutions that enhance the lives of individuals with neurological conditions. 

quality assurance manager 

primary responsibilities for role

oversee quality assurance processes in compliance with regulatory standards; ensure adherence to quality management systems and procedures. conduct regular quality audits, review documentation, and ensure corrective actions are implemented effectively. collaborate with cross-functional teams to address quality issues and foster a culture of continuous improvement. provide training and support to team members on quality standards and practices. maintain comprehensive records and prepare reports for management review. monitor compliance with internal policies and external regulations to safeguard product integrity.

requirements

bachelor’s degree in life sciences or a related field. at least 5 years of experience in quality assurance within a pharmaceutical or biotechnology setting, with a track record of managing quality control processes. thorough understanding of regulatory requirements and quality management systems. strong analytical skills and attention to detail with a commitment to quality excellence.

biogen is an equal opportunity employer. we celebrate diversity and are committed to creating an inclusive environment for all employees. we welcome applications from all qualified individuals, including those with diverse backgrounds and experiences.

location: north america : usa : oh-lorain : uslorai - lorain oh-oberlin ave-bio","lorain, oh",16945.0,12.0,"quality control, regulatory compliance, auditing",full_time,44052,39093,Lorain,OH
3904389584,bonobos,customer experience specialist,"overview

about bonobos

we are dedicated to creating a shopping experience that empowers individuals to express their unique style. bonobos is recognized for its innovative approach to retail, providing customers with perfect fits and personalized service. since our launch in 2007, we have expanded our offerings beyond chinos to a complete range of men’s clothing, available online and in our 60+ guideshop locations. these guideshops offer a tailored shopping experience with expert advice in a welcoming environment.

the bonobos team is vibrant, inclusive, and collaborative. we prioritize self-awareness, empathy, and positive energy. our culture celebrates communication and teamwork, alongside a commitment to fun and recognition of hard work.

about express, inc.

express, inc. is a dynamic fashion retailer with a diverse portfolio that includes express, bonobos, and upwest. we operate both online and physical stores, providing an omnichannel shopping experience. express is built on the foundation that style, quality, and value should coexist, inspiring confidence and self-expression through our brands.

with over 530 express retail locations across the united states and puerto rico, including bonobos guideshops and upwest stores, express, inc. is publicly traded under the symbol expr. for more information, please visit www.express.com/investor and check out our brand sites at www.bonobos.com and www.upwest.com.

guideshop name

downtown los angeles

responsibilities and qualifications

bonobos is looking for a customer experience specialist, also known as a retail associate, in our guideshop.

a specialist is someone who is passionate about customer satisfaction, knowledgeable about fit and style, and motivated to drive sales. our specialists provide personalized attention and exceptional service in a modern retail environment, showcasing our diverse range of men’s apparel designed for every occasion. our appointment-based model offers customers a unique alternative to traditional shopping.

key responsibilities

- deliver outstanding customer service and enhance personal sales performance
- foster a welcoming environment where customers feel valued and understood
- generate leads to support current and future business initiatives
- consistently meet personal sales objectives
- maintain a flexible schedule to accommodate the business needs, including weekends and holidays

essential qualifications

- 1-3 years of experience in retail or a related field
- understanding of men’s fashion, fabrics, and fits

preferred qualifications (skills and abilities)

- ability to collaborate and thrive in a team environment
- self-motivated with a strong focus on relationship building
- excellent time management and organizational skills
- strong written and verbal communication abilities

benefits and compensation

express, inc. provides a comprehensive benefits package for full-time associates, including:

- medical, dental, vision, and pharmacy coverage
- 401(k) plan with company matching
- employee merchandise discounts
- paid time off and parental leave for new parents

part-time associates may also be eligible for certain benefits, including paid sick leave and participation in the 401(k) plan. both full-time and part-time associates can earn incentives through the bonobos guideshop program.

salary range

$18.00 - $26.00

closing

for more information regarding the california consumer privacy act, please click here.

equal opportunity employer: express, inc. is committed to a diverse workforce and does not discriminate in hiring or employment practices on the basis of any federally, state, or locally protected characteristics. we only hire individuals authorized for employment in the united states and provide reasonable accommodations for individuals with disabilities. for accommodation requests, please contact us at 1-800-964-9793 or via email at associaterelations@express.com.

notification to agencies: express, inc. does not accept unsolicited resumes from third-party recruiters without a signed service agreement and prior approval from our HR department.","los angeles, ca",434092.0,10.0,,full_time,90001,06037,Los Angeles,CA
3894602824,centerwell home health,physical therapist assistant home health full time,"join our dedicated team and help us prioritize health and recovery.

as a home health physical therapist assistant, you will

deliver therapy services under the supervision of a licensed physical therapist according to the established treatment plan. assist in implementing rehabilitation activities designed to improve patient mobility and independence. educate patients and their families about therapeutic exercises and proper techniques to enhance recovery. document patient progress and report findings to the supervising physical therapist. collaborate with other healthcare professionals to ensure comprehensive patient care. participate in patient assessments and contribute to the development of treatment plans as needed.

required experience/skills

make a difference with your expertise 

current and valid PTA licensureminimum of six months experience as a physical therapist assistant preferredhome health experience is an advantagecurrent CPR certificationstrong communication and organizational skillsreliable transportation and current auto insurance required.

scheduled weekly hours

40

pay range

the salary range detailed below represents a good faith estimate of starting base pay for full-time (40 hours per week) employment at the time of posting. actual compensation may vary based on geographic location and individual qualifications, including skills, experience, education, and certifications.

$52,000 - $72,500 per year

description of benefits

centerwell home health provides a competitive benefits package that supports overall well-being. our benefits are designed to promote personal wellness and informed healthcare choices for you and your family, recognizing that life extends beyond work. benefits include medical, dental and vision coverage, a 401(k) retirement plan, paid time off (including holidays, personal days, and parental leave), short-term and long-term disability, life insurance, and more.

about us

about centerwell home health: we specialize in providing personalized home care for patients recovering from chronic conditions, injuries, or surgeries. our multidisciplinary teams include nurses, physical therapists, occupational therapists, speech-language pathologists, home health aides, and social workers, all dedicated to helping patients regain their independence and improve their quality of life.

about centerwell, a humana company: we focus on patient-centered care, being the largest provider of senior-focused primary care and one of the biggest home health service providers in the nation. centerwell is committed to addressing the holistic health needs of our patients. as part of humana inc., we offer stability, excellent benefits, and opportunities for career growth. our team of over 30,000 clinicians is dedicated to putting health first for our patients and communities. we provide flexible scheduling, professional development programs, and career advancement opportunities from day one.

equal opportunity employer

humana is committed to equal opportunity and does not discriminate against any employee or applicant for employment based on race, color, religion, sex, sexual orientation, gender identity, national origin, age, marital status, genetic information, disability, or veteran status. we take affirmative action to employ and advance individuals regardless of these characteristics, ensuring all employment decisions are based on valid job requirements.","nashville, tn",81886402.0,8.0,,full_time,37201,47037,Nashville,TN
3905351470,northern care services,licensed practical nurse (lpn),"join our dedicated and compassionate team at northern care services. we offer competitive salaries, comprehensive health benefits, and opportunities for professional advancement.

we provide financial support for your ongoing education, including bridge programs to elevate your nursing qualifications.

sign-on incentives available! employee referral bonuses!

mountain view nursing and rehabilitation has been a cornerstone of the pittsfield community for over 30 years, delivering both short-term rehabilitation and long-term care in a peaceful environment. our facility features spacious rooms with scenic views of the surrounding mountains and beautifully landscaped gardens.

your main responsibility will be to administer high-quality nursing care to residents, following their care plans and collaborating closely with the healthcare team.

job types: part-time, full-time

salary: $20.00 - $25.00 per hour based on experience

great opportunity to advance your nursing career at no expense!","pittsfield, ma",1867265.0,5.0,"nursing, patient care, teamwork",full_time,01201,25015,Pittsfield,MA
